ID,City,Restaurant Name,Area Name,Cost for Two,Cuisines,Average Rating,Total Ratings,Is Open,Next Close Time,Aggregated Discount Info,Serviceability,Restaurant Link
6221,Pune,Pavbhaji Express,Kothrud,₹200 for two,"Indian, Fast Food",3.3,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pavbhaji-express-poud-road-kothrud-pune-713150
6222,Pune,The Sassy Spoon,Koregaon Park,₹1200 for two,European,4.5,1K+,True,2023-09-01 23:25:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-sassy-spoon-meera-nagar-koregaon-park-pune-21545
6223,Pune,Spice Culture,Salunkhe Vihar,₹500 for two,"Chinese, North Indian, Biryani, Continental, Thai, Pizzas, Pastas",4.2,1K+,True,2023-09-02 00:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/spice-culture-salunkhe-vihar-pune-105822
6224,Pune,Cafe Zam Zam,Kondhwa,₹300 for two,"Mughlai, North Indian, Chinese, Fast Food, Biryani",4.2,10K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-zam-zam-road-kondhwa-pune-16118
6225,Pune,Burger Mines,Kothrud,₹200 for two,"Burgers, Fast Food, Lebanese, Beverages",4,1K+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burger-mines-lic-colony-kothrud-pune-223132
6226,Pune,Uncle Kitchen,Camp,₹250 for two,"North Indian, Chinese",4,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/uncle-kitchen-nucleus-mall-camp-pune-44174
6227,Pune,Hotel Zam Zam,Camp,₹300 for two,"North Indian, Chinese",3.3,100+,True,2023-09-02 01:31:00,50% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/hotel-zam-zam-bhawani-peth-camp-pune-375326
6228,Pune,Jyoti Restaurant,Kondhwa,₹300 for two,"North Indian, South Indian, Beverages, Ice Cream, Chinese, Snacks",4.4,5K+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/jyoti-restaurant-nibm-road-kondhwa-pune-399576
6229,Pune,Chinese Karkhana,Kothrud,₹200 for two,"Chinese, Tibetan, Healthy Food, Pan-Asian",4.1,500+,True,2023-09-01 23:30:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chinese-karkhana-gujarat-colony-kothrud-pune-493612
6230,Pune,RocoMamas,Kalyani Nagar,₹1000 for two,American,4.2,500+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/rocomamas-kalyani-nagar-pune-377315
6231,Pune,Malabar,Karve Nagar,₹400 for two,"North Indian, Chinese",3.9,10K+,True,2023-09-01 23:59:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/malabar-hingne-budrukh-karve-nagar-pune-42784
6232,Pune,Mad Over Bowls (MOB),Kothrud,₹200 for two,"Chinese, Tibetan",4.1,1K+,True,2023-09-01 23:30:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/mad-over-bowls-mob-gujarat-colony-kothrud-pune-495448
6233,Pune,Zen Cafe,Koregaon Park,₹800 for two,European,4.4,100+,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/zen-cafe-koregaon-park-pune-134883
6234,Pune,Pavbhaji Express,Kothrud,₹200 for two,"Indian, Fast Food",3.3,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pavbhaji-express-poud-road-kothrud-pune-713150
6235,Pune,Bread Story,Kalyani Nagar,₹350 for two,Bakery,4.5,1K+,True,2023-09-01 21:45:00,,SERVICEABLE,https://www.swiggy.com/restaurants/bread-story-east-avenue-kalyani-nagar-pune-27552
6236,Pune,The Sassy Spoon,Koregaon Park,₹1200 for two,European,4.5,1K+,True,2023-09-01 23:25:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-sassy-spoon-meera-nagar-koregaon-park-pune-21545
6237,Pune,Spice Culture,Salunkhe Vihar,₹500 for two,"Chinese, North Indian, Biryani, Continental, Thai, Pizzas, Pastas",4.2,1K+,True,2023-09-02 00:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/spice-culture-salunkhe-vihar-pune-105822
6238,Pune,Cafe Zam Zam,Kondhwa,₹300 for two,"Mughlai, North Indian, Chinese, Fast Food, Biryani",4.2,10K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-zam-zam-road-kondhwa-pune-16118
6239,Pune,Burger Mines,Kothrud,₹200 for two,"Burgers, Fast Food, Lebanese, Beverages",4,1K+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burger-mines-lic-colony-kothrud-pune-223132
6240,Pune,The Flour Works,Kalyani Nagar,₹1000 for two,"Beverages, Italian, Bakery, Fast Food, European",4.3,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-flour-works-place-view-society-kalyani-nagar-pune-636808
6241,Pune,Jyoti Restaurant,Kondhwa,₹300 for two,"North Indian, South Indian, Beverages, Ice Cream, Chinese, Snacks",4.4,5K+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/jyoti-restaurant-nibm-road-kondhwa-pune-399576
6242,Pune,Chinese Karkhana,Kothrud,₹200 for two,"Chinese, Tibetan, Healthy Food, Pan-Asian",4.1,500+,True,2023-09-01 23:30:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chinese-karkhana-gujarat-colony-kothrud-pune-493612
6243,Pune,RocoMamas,Kalyani Nagar,₹1000 for two,American,4.2,500+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/rocomamas-kalyani-nagar-pune-377315
6244,Pune,Malabar,Karve Nagar,₹400 for two,"North Indian, Chinese",3.9,10K+,True,2023-09-01 23:59:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/malabar-hingne-budrukh-karve-nagar-pune-42784
6245,Pune,Mad Over Bowls (MOB),Kothrud,₹200 for two,"Chinese, Tibetan",4.1,1K+,True,2023-09-01 23:30:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/mad-over-bowls-mob-gujarat-colony-kothrud-pune-495448
6246,Pune,Zen Cafe,Koregaon Park,₹800 for two,European,4.4,100+,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/zen-cafe-koregaon-park-pune-134883
6247,Pune,Pavbhaji Express,Kothrud,₹200 for two,"Indian, Fast Food",3.3,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pavbhaji-express-poud-road-kothrud-pune-713150
6248,Pune,Bread Story,Kalyani Nagar,₹350 for two,Bakery,4.5,1K+,True,2023-09-01 21:45:00,,SERVICEABLE,https://www.swiggy.com/restaurants/bread-story-east-avenue-kalyani-nagar-pune-27552
6249,Pune,The Sassy Spoon,Koregaon Park,₹1200 for two,European,4.5,1K+,True,2023-09-01 23:25:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-sassy-spoon-meera-nagar-koregaon-park-pune-21545
6250,Pune,Spice Culture,Salunkhe Vihar,₹500 for two,"Chinese, North Indian, Biryani, Continental, Thai, Pizzas, Pastas",4.2,1K+,True,2023-09-02 00:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/spice-culture-salunkhe-vihar-pune-105822
6251,Pune,Cafe Zam Zam,Kondhwa,₹300 for two,"Mughlai, North Indian, Chinese, Fast Food, Biryani",4.2,10K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-zam-zam-road-kondhwa-pune-16118
6252,Pune,Burger Mines,Kothrud,₹200 for two,"Burgers, Fast Food, Lebanese, Beverages",4,1K+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burger-mines-lic-colony-kothrud-pune-223132
6253,Pune,The Flour Works,Kalyani Nagar,₹1000 for two,"Beverages, Italian, Bakery, Fast Food, European",4.3,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-flour-works-place-view-society-kalyani-nagar-pune-636808
6254,Pune,Punjab Canteen,Kothrud,₹300 for two,"Punjabi, North Indian, Chaat, Biryani, Kebabs, Desserts, Beverages, Tandoor",4.2,10K+,True,2023-09-01 23:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/punjab-canteen-kothrud-pune-69615
6255,Pune,Tibetan mother's kitchen,Koregaon Park,₹500 for two,Asian,4.5,100+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/tibetan-mothers-kitchen-iricen-railway-colony-koregaon-park-pune-500167
6256,Pune,Chinese Karkhana,Kothrud,₹200 for two,"Chinese, Tibetan, Healthy Food, Pan-Asian",4.1,500+,True,2023-09-01 23:30:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chinese-karkhana-gujarat-colony-kothrud-pune-493612
6257,Pune,RocoMamas,Kalyani Nagar,₹1000 for two,American,4.2,500+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/rocomamas-kalyani-nagar-pune-377315
6258,Pune,Malabar,Karve Nagar,₹400 for two,"North Indian, Chinese",3.9,10K+,True,2023-09-01 23:59:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/malabar-hingne-budrukh-karve-nagar-pune-42784
6259,Pune,Mad Over Bowls (MOB),Kothrud,₹200 for two,"Chinese, Tibetan",4.1,1K+,True,2023-09-01 23:30:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/mad-over-bowls-mob-gujarat-colony-kothrud-pune-495448
6260,Pune,Zen Cafe,Koregaon Park,₹800 for two,European,4.4,100+,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/zen-cafe-koregaon-park-pune-134883
6261,Pune,Bread Story,Kalyani Nagar,₹350 for two,Bakery,4.5,1K+,True,2023-09-01 21:45:00,,SERVICEABLE,https://www.swiggy.com/restaurants/bread-story-east-avenue-kalyani-nagar-pune-27552
6262,Pune,Pavbhaji Express,Kothrud,₹200 for two,"Indian, Fast Food",3.3,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pavbhaji-express-poud-road-kothrud-pune-713150
6263,Pune,The Sassy Spoon,Koregaon Park,₹1200 for two,European,4.5,1K+,True,2023-09-01 23:25:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-sassy-spoon-meera-nagar-koregaon-park-pune-21545
6264,Pune,Spice Culture,Salunkhe Vihar,₹500 for two,"Chinese, North Indian, Biryani, Continental, Thai, Pizzas, Pastas",4.2,1K+,True,2023-09-02 00:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/spice-culture-salunkhe-vihar-pune-105822
6265,Pune,Cafe Zam Zam,Kondhwa,₹300 for two,"Mughlai, North Indian, Chinese, Fast Food, Biryani",4.2,10K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-zam-zam-road-kondhwa-pune-16118
6266,Pune,Burger Mines,Kothrud,₹200 for two,"Burgers, Fast Food, Lebanese, Beverages",4,1K+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burger-mines-lic-colony-kothrud-pune-223132
6267,Pune,The Flour Works,Kalyani Nagar,₹1000 for two,"Beverages, Italian, Bakery, Fast Food, European",4.3,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-flour-works-place-view-society-kalyani-nagar-pune-636808
6268,Pune,Punjab Canteen,Kothrud,₹300 for two,"Punjabi, North Indian, Chaat, Biryani, Kebabs, Desserts, Beverages, Tandoor",4.2,10K+,True,2023-09-01 23:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/punjab-canteen-kothrud-pune-69615
6269,Pune,Tibetan mother's kitchen,Koregaon Park,₹500 for two,Asian,4.5,100+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/tibetan-mothers-kitchen-iricen-railway-colony-koregaon-park-pune-500167
6270,Pune,Churro Mania,Salunkhe Vihar Road,₹300 for two,Desserts,4.5,1K+,True,2023-09-02 02:30:00,15% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/churro-mania-salunke-vihar-road-salunkhe-vihar-road-pune-176412
6271,Pune,Chinese Karkhana,Kothrud,₹200 for two,"Chinese, Tibetan, Healthy Food, Pan-Asian",4.1,500+,True,2023-09-01 23:30:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chinese-karkhana-gujarat-colony-kothrud-pune-493612
6272,Pune,RocoMamas,Kalyani Nagar,₹1000 for two,American,4.2,500+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/rocomamas-kalyani-nagar-pune-377315
6273,Pune,Malabar,Karve Nagar,₹400 for two,"North Indian, Chinese",3.9,10K+,True,2023-09-01 23:59:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/malabar-hingne-budrukh-karve-nagar-pune-42784
6274,Pune,Mad Over Bowls (MOB),Kothrud,₹200 for two,"Chinese, Tibetan",4.1,1K+,True,2023-09-01 23:30:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/mad-over-bowls-mob-gujarat-colony-kothrud-pune-495448
6275,Pune,Zen Cafe,Koregaon Park,₹800 for two,European,4.4,100+,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/zen-cafe-koregaon-park-pune-134883
6276,Pune,Bread Story,Kalyani Nagar,₹350 for two,Bakery,4.5,1K+,True,2023-09-01 21:45:00,,SERVICEABLE,https://www.swiggy.com/restaurants/bread-story-east-avenue-kalyani-nagar-pune-27552
6277,Pune,Pavbhaji Express,Kothrud,₹200 for two,"Indian, Fast Food",3.3,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pavbhaji-express-poud-road-kothrud-pune-713150
6278,Pune,The Sassy Spoon,Koregaon Park,₹1200 for two,European,4.5,1K+,True,2023-09-01 23:25:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-sassy-spoon-meera-nagar-koregaon-park-pune-21545
6279,Pune,Spice Culture,Salunkhe Vihar,₹500 for two,"Chinese, North Indian, Biryani, Continental, Thai, Pizzas, Pastas",4.2,1K+,True,2023-09-02 00:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/spice-culture-salunkhe-vihar-pune-105822
6280,Pune,Cafe Zam Zam,Kondhwa,₹300 for two,"Mughlai, North Indian, Chinese, Fast Food, Biryani",4.2,10K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-zam-zam-road-kondhwa-pune-16118
6281,Pune,Burger Mines,Kothrud,₹200 for two,"Burgers, Fast Food, Lebanese, Beverages",4,1K+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burger-mines-lic-colony-kothrud-pune-223132
6282,Pune,The Flour Works,Kalyani Nagar,₹1000 for two,"Beverages, Italian, Bakery, Fast Food, European",4.3,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-flour-works-place-view-society-kalyani-nagar-pune-636808
6283,Pune,Punjab Canteen,Kothrud,₹300 for two,"Punjabi, North Indian, Chaat, Biryani, Kebabs, Desserts, Beverages, Tandoor",4.2,10K+,True,2023-09-01 23:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/punjab-canteen-kothrud-pune-69615
6284,Pune,Tibetan mother's kitchen,Koregaon Park,₹500 for two,Asian,4.5,100+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/tibetan-mothers-kitchen-iricen-railway-colony-koregaon-park-pune-500167
6285,Pune,Churro Mania,Salunkhe Vihar Road,₹300 for two,Desserts,4.5,1K+,True,2023-09-02 02:30:00,15% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/churro-mania-salunke-vihar-road-salunkhe-vihar-road-pune-176412
6286,Pune,Malabar,Karve Nagar,₹400 for two,"North Indian, Chinese",3.9,10K+,True,2023-09-01 23:59:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/malabar-hingne-budrukh-karve-nagar-pune-42784
6287,Pune,Mad Over Bowls (MOB),Kothrud,₹200 for two,"Chinese, Tibetan",4.1,1K+,True,2023-09-01 23:30:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/mad-over-bowls-mob-gujarat-colony-kothrud-pune-495448
6288,Pune,Zen Cafe,Koregaon Park,₹800 for two,European,4.4,100+,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/zen-cafe-koregaon-park-pune-134883
6289,Pune,Bread Story,Kalyani Nagar,₹350 for two,Bakery,4.5,1K+,True,2023-09-01 21:45:00,,SERVICEABLE,https://www.swiggy.com/restaurants/bread-story-east-avenue-kalyani-nagar-pune-27552
6290,Pune,Pavbhaji Express,Kothrud,₹200 for two,"Indian, Fast Food",3.3,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pavbhaji-express-poud-road-kothrud-pune-713150
6291,Pune,The Sassy Spoon,Koregaon Park,₹1200 for two,European,4.5,1K+,True,2023-09-01 23:25:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-sassy-spoon-meera-nagar-koregaon-park-pune-21545
6292,Pune,Spice Culture,Salunkhe Vihar,₹500 for two,"Chinese, North Indian, Biryani, Continental, Thai, Pizzas, Pastas",4.2,1K+,True,2023-09-02 00:30:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/spice-culture-salunkhe-vihar-pune-105822
6293,Pune,Cafe Zam Zam,Kondhwa,₹300 for two,"Mughlai, North Indian, Chinese, Fast Food, Biryani",4.2,10K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-zam-zam-road-kondhwa-pune-16118
6294,Pune,Burger Mines,Kothrud,₹200 for two,"Burgers, Fast Food, Lebanese, Beverages",4,1K+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burger-mines-lic-colony-kothrud-pune-223132
6295,Pune,The Flour Works,Kalyani Nagar,₹1000 for two,"Beverages, Italian, Bakery, Fast Food, European",4.3,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/the-flour-works-place-view-society-kalyani-nagar-pune-636808
6296,Pune,Punjab Canteen,Kothrud,₹300 for two,"Punjabi, North Indian, Chaat, Biryani, Kebabs, Desserts, Beverages, Tandoor",4.2,10K+,True,2023-09-01 23:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/punjab-canteen-kothrud-pune-69615
